TYPE,CATEGORIE,RAISON_SOCIALE,ADRESSE,ADRESSE_SUITE_1,ADRESSE_SUITE_2,CODE_POSTAL,COMMUNE,TEL__INFORMATIONS,SITE_WEB,LABEL,CLASSEMENT_LABEL,THEMES_LABEL,TOURISME_ET_HANDICAP,LONGITUDE,LATITUDE
Meublés,Non classé,Gîtes d'Abzac,4 rue Henri Rozier,,,33230,ABZAC,+33 5 57 69 45 25,http://locatgite-gironde.perso.sfr.fr,Gîtes de France,3 épis (Gîtes de France),Gîtes Bébé,,-0.12,45.02
Meublés,2 étoiles,Gîte d'Aillas,La Métairie d'Aillas le Vieux,,,33124,AILLAS,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,2 épis (Gîtes de France),Gîtes et Vélo;Gîtes Bébé,,-0.073154,44.473976
Meublés,Non classé,Gîte de Perey,Perey,,,33124,AILLAS,+33 5 56 65 34 05,http://gite.perey.free.fr,Gîtes de France,4 épis (Gîtes de France),Gîtes Bébé,,-0.0701503,44.487793
Meublés,4 étoiles,La Résinière,5 allée de la Chalosse,,,33510,ANDERNOS-LES-BAINS,+33 5 56 82 04 46,,Gîtes de France,3 épis (Gîtes de France),Gîtes Bébé,,-1.0731634,44.730865
Meublés,Non classé,Gîte des Hères,15 avenue des Hères,,,33510,ANDERNOS-LES-BAINS,+33 9 63 60 83 74,,Gîtes de France,3 épis (Gîtes de France),Gîtes Bébé,,-1.094956,44.751602
Meublés,Non classé,Gîte Les Aigrettes,18 rue des Bouvreuils,,,33510,ANDERNOS-LES-BAINS,+33 6 82 65 84 46;+33 6 85 56 83 88;+33 6 88 11 78 67,www.gites-de-france-gironde.com/gite-location-andernos-les-bains-3-epis-arcachon-audoin-kraft-2122.html,Gîtes de France,3 épis (Gîtes de France),Bienvenue aux motards;Gîtes Bébé,,-1.1016407,44.752792
Meublés,Non classé,Gîte Les Bernaches,18 rue des Bouvreuils,,,33510,ANDERNOS-LES-BAINS,+33 5 56 81 54 23,www.gites-de-france-gironde.com/gite-location-andernos-les-bains-3-epis-arcachon-audoin-kraft-2120.html,Gîtes de France,3 épis (Gîtes de France),Bienvenue aux motards;Gîtes Bébé,,-1.0874608,44.75668
Meublés,Non classé,Gîte Les Oyats,20 boulevard du Page,,,33510,ANDERNOS-LES-BAINS,+33 5 56 82 47 14,www.lesoyats.com,Gîtes de France,2 épis (Gîtes de France),,,-1.086503,44.75698
Meublés,Non classé,Gîte Les Sternes,18 rue des Bouvreuils,,,33510,ANDERNOS-LES-BAINS,+33 6 82 65 84 46;+33 6 85 56 83 88;+33 6 88 11 78 67,http://www.gites-de-france-gironde.com/gite-location-andernos-les-bains-3-epis-arcachon-audoin-kraft-2123.html,Gîtes de France,3 épis (Gîtes de France),Bienvenue aux motards;Gîtes Bébé,,-1.1016407,44.752792
Meublés,Non classé,La Lézardière,4 impasse du Page,,,33510,ANDERNOS-LES-BAINS,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,2 épis (Gîtes de France),Gîtes Bébé;Gîtes et Vélo,,-1.0874608,44.75668
Meublés,Non classé,Gîte du Petit Lieu Dit,22 bis, le Bouil,,,33390,ANGLADE,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,2 épis (Gîtes de France),Gîtes et Vélo;Gîtes Bébé,,-0.6428137,45.195175
Meublés,3 étoiles,Villa Saint-Georges,135 bis boulevard de la Plage,,,33120,ARCACHON,+33 5 56 83 99 75,http://pagesperso-orange.fr/villa-napoleon,Gîtes de France,3 épis (Gîtes de France),Gîtes Bébé,,-1.16402,44.662548
Meublés,Non classé,City Break Appartement Zephyr,48 ter boulevard Deganne,,,33120,ARCACHON,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,3 épis (Gîtes de France),City break Confort;Gîtes et Vélo,,-1.151409,44.65507
Meublés,Non classé,City Break de Barkhanes,1B place Roger Expert,,,33120,ARCACHON,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,3 épis (Gîtes de France),City break Confort;Gîtes Bébé,,-1.1697885,44.663116
Meublés,Non classé,Villa Symphonie,41 cours Héricart de Thury,,,33120,ARCACHON,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,3 épis (Gîtes de France),City break Confort;Gîtes Bébé,,-1.1649342,44.6607
Meublés,Non classé,Gîte Alberola,allée de la Pinède,,,33740,ARES,+33 9 54 74 79 56,,Gîtes de France,3 épis (Gîtes de France),Gîtes Bébé,,-1.114765,44.758076
Meublés,Non classé,Château Saint Leu,,,,33370,ARTIGUES-PRES-BORDEAUX,+33 5 56 86 54 84,,Gîtes de France,2 épis (Gîtes de France),Gîtes Bébé,,-0.490935,44.86045
Meublés,Non classé,Gîte Franc Tillède,102 route de Tillède,,,33500,ARVEYRES,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,2 épis (Gîtes de France),Gîtes Bébé,,-0.2901125,44.876328
Meublés,Non classé,Gîte n°52,Moulin de l'Eau,,,33240,AUBIE-ET-ESPESSAS,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,2 épis (Gîtes de France),Gîte écocitoyen,,-0.388064,45.02312
Meublés,Non classé,Gîte n°53,Moulin de l'Eau,,,33240,AUBIE-ET-ESPESSAS,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,2 épis (Gîtes de France),Gîte écocitoyen,,-0.388064,45.02312
Meublés,Non classé,Gîte n°54,Moulin de l'Eau,,,33240,AUBIE-ET-ESPESSAS,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,2 épis (Gîtes de France),Gîte écocitoyen,,-0.388064,45.02312
Meublés,Non classé,Gîte n°55,Moulin de l'Eau,,,33240,AUBIE-ET-ESPESSAS,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,1 épi (Gîtes de France),Gîte écocitoyen,,-0.388064,45.02312
Meublés,Non classé,Gîte n°56,Moulin de l'Eau,,,33240,AUBIE-ET-ESPESSAS,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,1 épi (Gîtes de France),Gîte écocitoyen,,-0.388064,45.02312
Meublés,Non classé,Gîte n°57,Moulin de l'Eau,,,33240,AUBIE-ET-ESPESSAS,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,1 épi (Gîtes de France),Gîte écocitoyen,,-0.388064,45.02312
Meublés,Non classé,Les Ecogîtes Floréale 2102,Hougeyra,Chalet Soleil,,33980,AUDENGE,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,2 épis (Gîtes de France),Ecogîte;Gîtes Bébé;Gîtes Côté Jardin;Gîte écocitoyen,Handicap auditif;Handicap mental;Handicap moteur;Handicap visuel,-0.95344,44.713097
Meublés,Non classé,Les Ecogîtes Floréale 2103,Hougueyra,Chalet Aqua,,33980,AUDENGE,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,2 épis (Gîtes de France),Ecogîte;Gîtes Bébé;Gîtes Côté Jardin;Gîte écocitoyen,Handicap auditif;Handicap mental;Handicap moteur;Handicap visuel,-0.95344,44.713097
Meublés,Non classé,Les Ecogîtes Floréale 2104,Hougeyra,Chalet Papillon,,33980,AUDENGE,+33 5 56 82 25 18,www.lesecogitesfloreale.com,Gîtes de France,2 épis (Gîtes de France),Ecogîte;Gîtes Bébé;Gîtes Côté Jardin;Gîte écocitoyen,Handicap auditif;Handicap mental;Handicap moteur;Handicap visuel,-0.95344,44.713097
Meublés,Non classé,Gîte Dumora,14 rue Saint-Yves,,,33980,AUDENGE,+33 5 56 26 84 52,http://dumoragite.monsite.wanadoo.fr,Gîtes de France,2 épis (Gîtes de France),,,-1.011735,44.679363
Meublés,Non classé,Domaine Moulin du Pont,,,,33124,AUROS,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,2 épis (Gîtes de France),,,-0.108048,44.49174
Meublés,Non classé,Gîte d'Avensan n°1162,chemin de Romefort,,,33480,AVENSAN,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,3 épis (Gîtes de France),Gîtes Bébé;Bienvenue aux motards;Gîte écocitoyen,,-0.765447,45.025635
Meublés,Non classé,Gîte d'Avensan n°1164,Le Sourbey,,,33480,AVENSAN,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,2 épis (Gîtes de France),Gîtes Bébé;Gîtes et Cheval,,-0.753484,45.017666
Meublés,2 étoiles,Gîte La Grange,6 route de Lusseau,,,33640,AYGUEMORTE-LES-GRAVES,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,2 épis (Gîtes de France),Gîtes Bébé,,-0.4820566,44.694073
Meublés,Non classé,Château Dudon,,,,33720,BARSAC,+33 5 57 98 65 01;+33 5 56 27 29 38,www.chateau-dudon.fr,Gîtes de France,3 épis (Gîtes de France),Gîtes de France vignoble,,-0.32401,44.59954
Meublés,Non classé,Le Pradel Constantin,,,,33880,BAURECH,+33 9 51 89 60 32,,Gîtes de France,1 épi (Gîtes de France),,,-0.45,44.72
Meublés,Non classé,Gîte de Bayon-sur-Gironde,14 Les Espaliers,,,33710,BAYON-SUR-GIRONDE,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,2 épis (Gîtes de France),,,-0.598455,45.052174
Meublés,Non classé,Gîte Barraud ,Le Plisseau,,,33710,BAYON-SUR-GIRONDE,+33 5 57 64 93 65,,Gîtes de France,2 épis (Gîtes de France),Gîtes Bébé,,-0.61134,45.05766
Meublés,Non classé,Gîte n°1046,6 rue de Bégadanet,,,33340,BEGADAN,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,2 épis (Gîtes de France),Gîtes Bébé,,-0.89737,45.339348
Meublés,Non classé,Gîte n°1134,8 rue du Port de By,,,33340,BEGADAN,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,3 épis (Gîtes de France),,,-0.89,45.35
Meublés,Non classé,Gîte de Caverne,24 route de Caverne,,,33830,BELIN-BELIET,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,2 épis (Gîtes de France),,,-0.78,44.5
Meublés,Non classé,Gîte La Peyre,51 route d'Hostens,Joué,,33830,BELIN-BELIET,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,2 épis (Gîtes de France),,,-0.719416,44.473335
Meublés,Non classé,Gîte n°6,Joué,,,33830,BELIN-BELIET,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,2 épis (Gîtes de France),Gîtes Bébé;Gîtes et Vélo,,-0.734404,44.472984
Meublés,Non classé,Gîte n°7,Mons,,,33830,BELIN-BELIET,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,3 épis (Gîtes de France),Gîtes Bébé,,-0.809766,44.469044
Meublés,Non classé,La Bruyère,48 bis route de l'Ameliet,,,33830,BELIN-BELIET,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,2 épis (Gîtes de France),Gîtes Bébé;Gîtes et Cheval,,-0.7272979,44.463356
Meublés,Non classé,La Fougère,48 route de l'Ameliet,,,33830,BELIN-BELIET,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,2 épis (Gîtes de France),Gîtes Bébé;Gîtes et Cheval,,-0.7272979,44.463356
Meublés,Non classé,Gîte de l'Eau-Vergne,l'Eau-Vergne,,,33430,BERNOS-BEAULAC,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,3 épis (Gîtes de France),Gîtes Bébé;Gîte écocitoyen,Handicap moteur,-0.2894203,44.377697
Meublés,5 étoiles,Château La France,,,,33750,BEYCHAC-ET-CAILLAU,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,4 épis (Gîtes de France),Gîtes de France vignoble;Charme Gîtes de France;Gîtes Bébé;Gîte au Château;Gîtes et Vélo,,-0.330448,44.845078
Meublés,Non classé,Domaine de Teynac,Teynac,,,33750,BEYCHAC-ET-CAILLAU,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,3 épis (Gîtes de France),Gîtes Bébé,,-0.365605,44.858913
Meublés,Non classé,Gîte du Domaine Chemin Rouge,9 ter chemin Rouge,,,33750,BEYCHAC-ET-CAILLAU,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,3 épis (Gîtes de France),Gîtes Bébé,,-0.375187,44.872402
Meublés,Non classé,Gîte de Blasimon,12 Guilhembourg,,,33540,BLASIMON,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,2 épis (Gîtes de France),,,-0.07689,44.750256
Meublés,3 étoiles,City Break Bord de Garonne,Résidence Atria,21 rue Jardel,Entrée B - Appt n° 407,33000,BORDEAUX,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,3 épis (Gîtes de France),Gîtes Bébé;City break Confort,,-0.587269,44.83501
Meublés,Non classé,Appart Square Pey Berland,6 rue de Belfort,,,33000,BORDEAUX,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,3 épis (Gîtes de France),City break Confort;Gîtes Bébé,,-0.5823455,44.83574
Meublés,Non classé,City Break Alamanda,120 rue Bernard Adour,,,33000,BORDEAUX,+33 5 56 81 54 23,http://www.gites-de-france-gironde.com/liste?&lno=5005&critinit=O,Gîtes de France,3 épis (Gîtes de France),City break Confort,,-0.6054968,44.83847
Meublés,Non classé,City Break du Médoc,129 cours du Médoc,,,33000,BORDEAUX,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,3 épis (Gîtes de France),City break Confort;Gîtes Bébé,,-0.5710218,44.861923
Meublés,Non classé,La Maison Bordelaise,22 rue de Colmar,,,33000,BORDEAUX,+33 5 56 81 54 23,www.gites-de-france-gironde.com,Gîtes de France,4 épis (Gîtes de France),City break Confort,,-0.5979634,44.844166
Meublés,Non classé,Don des Flots,17 Pain de Sucre,,,33710,BOURG,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,2 épis (Gîtes de France),Gîtes Bébé,,-0.5852945,45.041203
Meublés,Non classé,Gîte des Cabanes,7 Les Cabanes,,,33710,BOURG,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,2 épis (Gîtes de France),,,-0.5751324,45.04291
Meublés,Non classé,Gîte Monplaisir,Pain de Sucre,,,33710,BOURG,+33 5 57 68 23 42,http://guerin.gite.free.fr,Gîtes de France,2 épis (Gîtes de France),Gîtes Bébé,,-0.5852945,45.041203
Meublés,Non classé,L'Escale,17 bis Pain de Sucre,,,33710,BOURG,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,2 épis (Gîtes de France),Gîtes Bébé,,-0.5852945,45.041203
Meublés,Non classé,Gîte Lutard,,,,33710,BOURG,+33 5 57 64 82 44,,Gîtes de France,3 épis (Gîtes de France),,,-0.48,45.05
Meublés,Non classé,Gîte de Bourideys,Capdarieux,,,33113,BOURIDEYS,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,2 épis (Gîtes de France),,,-0.491023,44.409096
Meublés,Non classé,Gîte Grellier ,Le Buchaud,,,33820,BRAUD-ET-SAINT-LOUIS,+33 5 57 64 78 86,,Gîtes de France,1 épi (Gîtes de France),,,-0.630839,45.24682
Meublés,Non classé,Gîte de Carabit,260 rue de Baulos,,,33140,CADAUJAC,+33 5 56 81 54 23,www.gites-de-france-gironde.com/gite-location-cadaujac-3-epis-pres-bordeaux-marion-2099.html,Gîtes de France,3 épis (Gîtes de France),Taste vin;Gîtes Bébé,,-0.5403982,44.73757
Meublés,3 étoiles,Gîte du Domaine de Saint Amand,Saint Amand,,,33880,CAMBES,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,3 épis (Gîtes de France),Gîtes de France vignoble,Handicap auditif;Handicap mental,-0.4574935,44.741035
Meublés,Non classé,Gîte Côté Château,22 chemin du Jonc,,,33360,CAMBLANES-ET-MEYNAC,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,3 épis (Gîtes de France),Gîtes Bébé;Gîtes de France vignoble,,-0.474738,44.772396
Meublés,Non classé,Gîte Lamy ,55 route de Morillon,,,33360,CAMBLANES-ET-MEYNAC,+33 5 56 20 77 50,,Gîtes de France,2 épis (Gîtes de France),,,-0.476446,44.764267
Meublés,Non classé,Gîte Lamy ,55 route de Morillon,,,33360,CAMBLANES-ET-MEYNAC,+33 5 56 20 77 50,,Gîtes de France,2 épis (Gîtes de France),Gîtes Bébé,,-0.477262,44.764477
Meublés,2 étoiles,Gîte de Camiran,14 Jean de Marie,,,33190,CAMIRAN,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,2 épis (Gîtes de France),Gîtes Bébé,,-0.079315,44.62846
Meublés,3 étoiles,Gîte du Petit Ruisseau,263 bis Bourg Nord,,,33760,CANTOIS,+33 5 56 23 65 23,,Gîtes de France,3 épis (Gîtes de France),Gîtes Bébé,,-0.2293871,44.69429
Meublés,2 étoiles,Gîte de La Hausse,La Hausse,,,33840,CAPTIEUX,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,2 épis (Gîtes de France),Gîtes Bébé,,-0.251826,44.310043
Meublés,Non classé,Gîte du Domaine de Londeix,,,,33840,CAPTIEUX,+33 5 56 65 68 83,www.londeix.com,Gîtes de France,3 épis (Gîtes de France),Séjour bien-être;Gîtes Bébé,,-0.214869,44.28886
Meublés,Non classé,Gîte Les Acacias,Maharans,Les Acacias,,33840,CAPTIEUX,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,3 épis (Gîtes de France),Gîtes Nature;Gîte écocitoyen;Gîtes Bébé,,-0.214869,44.28886
Meublés,Non classé,Gîte Les Bruyères,Maharans,Les Bruyères,,33840,CAPTIEUX,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,3 épis (Gîtes de France),Gîtes Nature;Gîte écocitoyen;Gîte écocitoyen,,-0.214869,44.28886
Meublés,Non classé,Gîte de Saint-Vivien-de-Médoc,15 rue du Général de Gaulle,,,33590,SAINT-VIVIEN-DE-MEDOC,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,2 épis (Gîtes de France),Gîtes Bébé,,-1.041078,45.43171
Meublés,Non classé,Gîte Le Murier,2 chemin de Cabanieux,,,33590,SAINT-VIVIEN-DE-MEDOC,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,2 épis (Gîtes de France),,,-1.029147,45.450794
Meublés,Non classé,Gîte Lussac ,2 chemin de Cabanieux,,,33590,SAINT-VIVIEN-DE-MEDOC,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,2 épis (Gîtes de France),,,-1.0409109,45.450035
Meublés,Non classé,Gîte Lussac ,2 chemin de Cabanieux,,,33590,SAINT-VIVIEN-DE-MEDOC,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,2 épis (Gîtes de France),,,-1.0409109,45.450035
Meublés,Non classé,Gîte de Saint-Yzans-de-Médoc,,,,33340,SAINT-YZANS-DE-MEDOC,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,2 épis (Gîtes de France),,,-0.894869,45.32131
Meublés,3 étoiles,Domaine de Laubertrie,3 Laubertrie,,,33240,SALIGNAC,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,3 épis (Gîtes de France),Gîtes de France vignoble;Gîtes Bébé,,-0.367295,45.033222
Meublés,Non classé,Gîte de Salignac,Le Logis d'Hortense,54 avenue de la République,,33240,SALIGNAC,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,2 épis (Gîtes de France),Gîtes Bébé,,-0.387111,45.01525
Meublés,2 étoiles,Château Vacquey,,,,33370,SALLEBOEUF,+33 5 56 72 85 31,,Gîtes de France,2 épis (Gîtes de France),Gîtes Bébé;Gîtes et Vélo,,-0.432935,44.847935
Meublés,Non classé,Gîte de Salleboeuf n°3053,6 allée de Cardet,,,33370,SALLEBOEUF,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,1 épi (Gîtes de France),Gîtes Bébé,,-0.385779,44.839867
Meublés,Non classé,Gîte de Salleboeuf n°3054,33 route de la Forêt,,,33370,SALLEBOEUF,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,2 épis (Gîtes de France),,,-0.387621,44.83611
Meublés,Non classé,Gîte de Badet,16 bis route de Badet,,,33770,SALLES,+33 5 56 81 54 23,www.gites-de-france-gironde.com/listeheb?LNO=2129,Gîtes de France,2 épis (Gîtes de France),,,-0.8612993,44.547916
Meublés,Non classé,Gîte La Bastide de Salles,58 rue de la Croix Blanche,,,33770,SALLES,+33 5 56 81 54 23,http://www.gites-de-france-gironde.com/gite-location-salles-3-epis-sud-gironde-dutas-2081.html,Gîtes de France,3 épis (Gîtes de France),Gîtes Bébé;Gîtes Côté Jardin,,-0.8604244,44.551502
Meublés,Non classé,Le Pradéou,26 chemin du Pujeau,,,33770,SALLES,+33 5 53 87 85 52,http://lepradeou.wifeo.com,Gîtes de France,2 épis (Gîtes de France),Gîtes Bébé,,-0.8539651,44.548935
Meublés,Non classé,Gîte de Samonac,Le Vallon de Fonviel,,,33710,SAMONAC,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,3 épis (Gîtes de France),Gîtes Bébé,,-0.569537,45.073875
Meublés,Non classé,Gîte du Castenet,Castenet,,,33710,SAMONAC,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,2 épis (Gîtes de France),Gîtes Bébé,,-0.580334,45.07828
Meublés,Non classé,Gîte Bacchanal,Lacousse,,,33540,SAUVETERRE-DE-GUYENNE,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,3 épis (Gîtes de France),Gîtes de France vignoble;Gîtes Bébé,,-0.096397,44.701534
Meublés,Non classé,Gîte du Levraut,Balestard,,,33540,SAUVETERRE-DE-GUYENNE,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,2 épis (Gîtes de France),Gîtes Bébé,,-0.0843449,44.675034
Meublés,Non classé,Gîte Cerise,7 bis Boyer,,,33910,SAVIGNAC-DE-L'ISLE,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,3 épis (Gîtes de France),,,-0.2425683,44.997047
Meublés,Non classé,Gîte de Savignac-de-l'Isle,7 bis Boyer,,,33910,SAVIGNAC-DE-L'ISLE,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,3 épis (Gîtes de France),,,-0.242372,44.9964
Meublés,Non classé,Gîte n°2089,Broustic,,,33690,SILLAS,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,3 épis (Gîtes de France),Gîtes Bébé,,-0.063563,44.368813
Meublés,3 étoiles,Gîte Arnaud ,24 route de Lestage,,,33550,TABANAC,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,3 épis (Gîtes de France),Gîtes Bébé;Charme Gîtes de France,,-0.4043919,44.719227
Meublés,Non classé,Gîte de Talais,212 Passe Castillonnaise,,,33590,TALAIS,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,2 épis (Gîtes de France),Gîtes Bébé,,-1.0476708,45.482506
Meublés,Non classé,Château Brulesecaille,,,,33710,TAURIAC,+33 5 57 68 40 31,www.brulesecaille.com,Gîtes de France,2 épis (Gîtes de France),Gîtes de France vignoble;Gîtes Bébé,,-0.555645,45.0642
Meublés,Non classé,Gîte de Tauriac,chemin de Talet,,,33710,TAURIAC,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,2 épis (Gîtes de France),Gîtes Bébé,,-0.501693,45.04931
Meublés,Non classé,Gîte n°4063,,,,33710,TAURIAC,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,2 épis (Gîtes de France),,,-0.502442,45.049377
Meublés,Non classé,Gîte n°4210,Violet,,,33710,TEUILLAC,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,3 épis (Gîtes de France),Gîtes Bébé,,-0.537871,45.10774
Meublés,Non classé,Chez Marie-Jo,10 route de Préchac,,,33730,UZESTE,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,2 épis (Gîtes de France),Gîtes Bébé,,-0.3585807,44.394783
Meublés,Non classé,Gîte de l'Argileyre n°2037,l'Argileyre,,,33730,UZESTE,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,2 épis (Gîtes de France),Gîtes et Cheval,,-0.315284,44.4391
Meublés,Non classé,Gîte de l'Argileyre n°2043,l'Argileyre,,,33730,UZESTE,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,2 épis (Gîtes de France),Gîtes et Cheval,,-0.315284,44.4391
Meublés,Non classé,Gîte d'Uzeste,Le Moulin,,,33730,UZESTE,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,3 épis (Gîtes de France),Gîtes Bébé;Gîtes et Vélo,,-0.329414,44.440804
Meublés,Non classé,La Gare,,,,33730,UZESTE,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,2 épis (Gîtes de France),,,-0.385505,44.42922
Meublés,Non classé,Le Presbytère,,,,33730,UZESTE,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,2 épis (Gîtes de France),,,-0.385505,44.42922
Meublés,Non classé,Gîte Les Cotoniers,4 route du Poteau Vert,,,33340,VALEYRAC,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,3 épis (Gîtes de France),Gîtes Bébé,,-0.886382,45.379227
Meublés,Non classé,Gîte n°1178,13 bis route de Troussas,,,33340,VALEYRAC,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,2 épis (Gîtes de France),Gîtes Bébé;Gîtes et Vélo,,-0.890043,45.383297
Meublés,Non classé,Gîte Ducos ,2 rue de Lafon,,,33340,VALEYRAC,+33 5 56 41 59 71,,Gîtes de France,1 épi (Gîtes de France),,,-0.902354,45.39247
Meublés,Non classé,Gîte de Bétaille,impasse Bétaille,,,33870,VAYRES,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,3 épis (Gîtes de France),Gîtes Bébé,Handicap auditif;Handicap mental;Handicap moteur,-0.318762,44.90689
Meublés,2 étoiles,Gîte de Courreau,109 route de Courreau,Courreau,,33930,VENDAYS-MONTALIVET,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,2 épis (Gîtes de France),Gîtes Bébé,,-1.0620325,45.35771
Meublés,Non classé,Gîte de Vendays-Montalivet n°1153,Le Dehes,,,33930,VENDAYS-MONTALIVET,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,3 épis (Gîtes de France),Gîtes et Vélo,,-1.053412,45.33644
Meublés,Non classé,Gîte de Vendays-Montalivet n°1170,La Cadichonne,18 Le Dehes,,33930,VENDAYS-MONTALIVET,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,4 épis (Gîtes de France),Charme Gîtes de France,,-1.053412,45.33644
Meublés,Non classé,Gîte La Mordorée,route d'Hourtin,4 Le pré de Justine,,33930,VENDAYS-MONTALIVET,+33 5 56 81 54 23,www.gites-de-france-gironde.com/gite-location-vendays-montalivet-4-epis-medoc-castillon-1205.html,Gîtes de France,4 épis (Gîtes de France),Gîtes Bébé,,-1.599167,45.35605
Meublés,Non classé,Gîte n°1012,Le Mérin,,,33930,VENDAYS-MONTALIVET,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,2 épis (Gîtes de France),,,-1.101954,45.36667
Meublés,Non classé,Gîte n°1023,Le Mérin,,,33930,VENDAYS-MONTALIVET,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,2 épis (Gîtes de France),,,-1.098562,45.3678
Meublés,Non classé,Le Moulin de Goulée,54 Le Moulin de Goulée,,,33930,VENDAYS-MONTALIVET,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,2 épis (Gîtes de France),,,-1.041969,45.313126
Meublés,Non classé,Gîte Bernard ,300 Les Pigaux,,,33930,VENDAYS-MONTALIVET,+33 5 56 41 76 09,,Gîtes de France,2 épis (Gîtes de France),Gîtes Bébé,,-1.038018,45.317616
Meublés,3 étoiles,Gîte Chez Catherine,21 route de Gaudin,,,33590,VENSAC,+33 5 56 81 54 23,www.gites33.fr,Gîtes de France,3 épis (Gîtes de France),Gîtes Bébé;Bienvenue aux motards;Gîtes et Vélo;Séjour bien-être,,-1.0357782,45.405113
